forecast_date,version,scenario_id,date,planning_shop_cluster,shipping_wh,picking_wh,shipment_cd
2024-06-04,1,0,2024-06-18,CY,2,1,12
2024-06-04,1,0,2024-06-20,NL,2,1,0
2024-06-04,1,0,2024-07-22,SI,2,1,213
2024-06-04,1,0,2024-07-02,LT,3,2,96
2024-06-04,1,0,2024-06-07,CY,4,2,0
2024-06-04,1,0,2024-06-04,IT,1,2,0
2024-06-04,1,0,2024-06-21,GR,2,2,0
2024-06-04,1,0,2024-08-10,IE,3,3,0
2024-06-04,1,0,2024-05-29,LU,3,3,0
2024-06-04,1,0,2024-06-03,PT,3,3,0
2024-06-04,1,0,2024-07-30,PL,1,3,0
2024-06-04,1,0,2024-07-13,AT,2,3,0
2024-06-04,1,0,2024-06-10,ZZ,2,3,0
2024-06-04,1,0,2024-08-06,PL,3,4,0
2024-06-04,1,0,2024-08-04,LU,4,4,0
2024-06-04,1,0,2024-07-25,GR,2,4,0
2024-06-04,1,0,2024-06-13,IE,2,4,0
2024-06-04,1,0,2024-08-12,NL,3,1,0
2024-06-04,1,0,2024-08-07,LV,4,1,0
2024-06-04,1,0,2024-06-10,SE,1,1,0
2024-06-04,1,0,2024-07-10,CH,2,1,0
2024-06-04,1,0,2024-08-13,FI,3,2,0
2024-06-04,1,0,2024-07-05,HU,3,2,0
2024-06-04,1,0,2024-05-30,LT,3,2,163
2024-06-04,1,0,2024-06-09,DE,4,2,0
2024-06-04,1,0,2024-06-11,DK,1,2,68
2024-06-04,1,0,2024-07-14,SI,1,2,0
2024-06-04,1,0,2024-06-12,AT,2,2,0
2024-06-04,1,0,2024-07-12,IE,2,2,0
2024-06-04,1,0,2024-08-20,BE,3,3,0
2024-06-04,1,0,2024-08-02,CY,3,3,0
2024-06-04,1,0,2024-06-27,PT,4,3,0
2024-06-04,1,0,2024-08-12,SK,4,3,0
2024-06-04,1,0,2024-07-21,AT,1,3,203
2024-06-04,1,0,2024-06-10,BG,2,3,94
2024-06-04,1,0,2024-07-03,DE,2,3,0
2024-06-04,1,0,2024-06-28,PT,2,3,0
2024-06-04,1,0,2024-08-21,CY,3,4,0
2024-06-04,1,0,2024-08-21,CZ,3,4,0
2024-06-04,1,0,2024-08-05,AT,1,4,0
2024-06-04,1,0,2024-07-16,BG,1,4,0
2024-06-04,1,0,2024-06-21,CZ,1,4,0
2024-06-04,1,0,2024-07-29,SK,1,4,0
2024-06-04,1,0,2024-08-11,HU,2,4,0
2024-06-04,1,0,2024-06-07,NL,2,4,0
2024-06-04,1,0,2024-06-29,BG,3,1,0
2024-06-04,1,0,2024-08-04,CZ,3,1,2161
2024-06-04,1,0,2024-06-25,NL,3,1,0
2024-06-04,1,0,2024-08-19,BG,4,1,0
2024-06-04,1,0,2024-06-20,CH,1,1,0
2024-06-04,1,0,2024-07-01,BG,2,1,212
2024-06-04,1,0,2024-06-26,CY,2,1,12
2024-06-04,1,0,2024-07-27,CY,2,1,10
2024-06-04,1,0,2024-07-29,ES,2,1,0
2024-06-04,1,0,2024-06-19,LU,2,1,0
2024-06-04,1,0,2024-06-20,NL,3,2,0
2024-06-04,1,0,2024-07-08,RO,3,2,0
2024-06-04,1,0,2024-07-07,EE,4,2,0
2024-06-04,1,0,2024-07-05,LU,4,2,0
2024-06-04,1,0,2024-08-06,GR,1,2,0
2024-06-04,1,0,2024-05-29,DK,2,2,0
2024-06-04,1,0,2024-06-06,LV,2,2,0
2024-06-04,1,0,2024-08-10,SE,2,2,0
2024-06-04,1,0,2024-08-23,SK,2,2,0
2024-06-04,1,0,2024-08-02,DE,3,3,0
2024-06-04,1,0,2024-08-21,HU,3,3,0
2024-06-04,1,0,2024-08-02,LT,3,3,0
2024-06-04,1,0,2024-06-20,CZ,4,3,0
2024-06-04,1,0,2024-07-10,EE,4,3,0
2024-06-04,1,0,2024-07-05,CY,1,3,0
2024-06-04,1,0,2024-07-16,PL,2,3,0
2024-06-04,1,0,2024-07-07,BE,4,4,0
2024-06-04,1,0,2024-07-10,LV,4,4,0
2024-06-04,1,0,2024-06-28,GR,1,4,0
2024-06-04,1,0,2024-08-07,HR,1,4,0
2024-06-04,1,0,2024-07-28,EE,2,4,0
2024-06-04,1,0,2024-06-03,HR,3,1,0
2024-06-04,1,0,2024-06-30,PL,4,1,0
2024-06-04,1,0,2024-06-23,SE,1,1,0
2024-06-04,1,0,2024-08-01,LU,2,1,0
2024-06-04,1,0,2024-06-11,SE,3,2,0
2024-06-04,1,0,2024-08-13,AT,4,2,0
2024-06-04,1,0,2024-07-22,CZ,4,2,0
2024-06-04,1,0,2024-06-14,FI,4,2,0
2024-06-04,1,0,2024-08-20,CH,2,2,0
2024-06-04,1,0,2024-08-11,CZ,2,2,0
2024-06-04,1,0,2024-07-29,FI,4,3,0
2024-06-04,1,0,2024-08-06,PL,4,3,0
2024-06-04,1,0,2024-07-21,SE,1,3,0
2024-06-04,1,0,2024-08-22,ZZ,2,3,0
2024-06-04,1,0,2024-06-25,ZZ,3,4,0
2024-06-04,1,0,2024-08-16,EE,4,4,0
2024-06-04,1,0,2024-07-02,IT,4,4,0
2024-06-04,1,0,2024-07-18,SI,4,4,0
2024-06-04,1,0,2024-07-15,CZ,1,4,0
2024-06-04,1,0,2024-07-17,EE,1,4,0
2024-06-04,1,0,2024-08-01,HU,1,4,0
2024-06-04,1,0,2024-07-16,IT,1,4,0
2024-06-04,1,0,2024-08-11,FI,1,1,0
2024-06-04,1,0,2024-06-26,LV,1,1,0
2024-06-04,1,0,2024-06-06,AT,2,1,0
2024-06-04,1,0,2024-08-10,GR,4,2,0
2024-06-04,1,0,2024-08-19,HU,4,2,0
2024-06-04,1,0,2024-07-14,LT,1,2,0
2024-06-04,1,0,2024-05-27,PL,1,2,0
2024-06-04,1,0,2024-08-06,PL,2,2,0
2024-06-04,1,0,2024-06-01,FR,3,3,0
2024-06-04,1,0,2024-08-06,LU,3,3,0
2024-06-04,1,0,2024-06-14,CZ,4,3,0
2024-06-04,1,0,2024-07-14,BE,1,3,0
2024-06-04,1,0,2024-07-14,CH,2,3,0
2024-06-04,1,0,2024-08-23,IE,2,3,0
2024-06-04,1,0,2024-08-09,PT,2,3,0
2024-06-04,1,0,2024-08-03,DE,4,4,0
2024-06-04,1,0,2024-06-29,FR,4,4,0
2024-06-04,1,0,2024-06-06,LV,1,4,0
2024-06-04,1,0,2024-05-28,CY,2,4,0
2024-06-04,1,0,2024-05-28,ES,2,4,0
2024-06-04,1,0,2024-06-18,SE,2,4,0
2024-06-04,1,0,2024-06-25,HU,3,1,0
2024-06-04,1,0,2024-06-10,SI,3,1,0
2024-06-04,1,0,2024-07-08,AT,4,1,0
2024-06-04,1,0,2024-07-11,FI,4,1,0
2024-06-04,1,0,2024-07-19,BE,1,1,0
2024-06-04,1,0,2024-06-10,CZ,1,1,0
2024-06-04,1,0,2024-07-30,DK,1,1,0
2024-06-04,1,0,2024-07-14,DK,3,2,0
2024-06-04,1,0,2024-07-11,FI,3,2,0
2024-06-04,1,0,2024-07-29,IE,3,2,0
2024-06-04,1,0,2024-07-22,ES,4,2,0
2024-06-04,1,0,2024-06-13,GR,4,2,0
2024-06-04,1,0,2024-08-17,LV,1,2,0
2024-06-04,1,0,2024-08-15,BG,2,2,0
2024-06-04,1,0,2024-08-12,EE,2,2,0
2024-06-04,1,0,2024-08-18,DK,3,3,0
2024-06-04,1,0,2024-07-17,LT,4,3,0
2024-06-04,1,0,2024-08-24,CH,1,3,0
2024-06-04,1,0,2024-08-04,CZ,1,3,0
2024-06-04,1,0,2024-06-26,NO,1,3,0
2024-06-04,1,0,2024-06-18,NO,2,3,0
2024-06-04,1,0,2024-05-31,SE,2,3,0
2024-06-04,1,0,2024-07-30,ZZ,1,4,0
2024-06-04,1,0,2024-06-25,LV,2,4,0
2024-06-04,1,0,2024-07-17,SI,2,4,0
2024-06-04,1,0,2024-06-10,LT,3,1,209
2024-06-04,1,0,2024-07-16,LT,3,1,159
2024-06-04,1,0,2024-07-10,AT,4,1,0
2024-06-04,1,0,2024-06-10,HR,4,1,0
2024-06-04,1,0,2024-05-27,LU,1,1,0
2024-06-04,1,0,2024-08-15,DE,2,1,0
2024-06-04,1,0,2024-06-09,PL,2,1,0
2024-06-04,1,0,2024-08-10,HR,3,2,0
2024-06-04,1,0,2024-08-04,ZZ,3,2,0
2024-06-04,1,0,2024-07-02,BE,4,2,0
2024-06-04,1,0,2024-07-19,CZ,4,2,0
2024-06-04,1,0,2024-07-26,CY,1,2,0
2024-06-04,1,0,2024-07-20,PT,2,2,0
2024-06-04,1,0,2024-06-22,SE,2,2,0
2024-06-04,1,0,2024-07-16,IT,3,3,0
2024-06-04,1,0,2024-06-06,LU,3,3,0
2024-06-04,1,0,2024-06-19,SK,3,3,0
2024-06-04,1,0,2024-06-06,HU,4,3,0
2024-06-04,1,0,2024-08-21,NO,2,3,0
2024-06-04,1,0,2024-06-27,LU,3,4,0
2024-06-04,1,0,2024-07-12,RO,3,4,0
2024-06-04,1,0,2024-08-13,ZZ,3,4,0
2024-06-04,1,0,2024-07-24,BE,4,4,0
2024-06-04,1,0,2024-06-04,CY,4,4,0
2024-06-04,1,0,2024-06-04,HR,4,4,0
2024-06-04,1,0,2024-06-22,FI,1,4,0
2024-06-04,1,0,2024-06-24,FR,1,4,0
2024-06-04,1,0,2024-07-27,LU,2,4,0
2024-06-04,1,0,2024-06-30,DK,3,1,0
2024-06-04,1,0,2024-05-30,ES,3,1,0
2024-06-04,1,0,2024-07-11,FR,4,1,0
2024-06-04,1,0,2024-08-13,CZ,1,1,0
2024-06-04,1,0,2024-08-01,HR,2,1,906
2024-06-04,1,0,2024-08-18,EE,3,2,52
2024-06-04,1,0,2024-07-01,PT,3,2,0
2024-06-04,1,0,2024-08-03,CY,4,2,0
2024-06-04,1,0,2024-06-05,CZ,4,2,0
2024-06-04,1,0,2024-07-19,GR,4,2,0
2024-06-04,1,0,2024-08-16,NL,4,2,0
2024-06-04,1,0,2024-08-05,SK,4,2,0
2024-06-04,1,0,2024-07-18,IT,1,2,0
2024-06-04,1,0,2024-07-19,SI,1,2,0
2024-06-04,1,0,2024-06-30,LV,2,2,0
2024-06-04,1,0,2024-07-20,CY,3,3,0
2024-06-04,1,0,2024-07-07,EE,4,3,0
2024-06-04,1,0,2024-06-22,BG,1,3,0
2024-06-04,1,0,2024-08-10,CH,2,3,0
2024-06-04,1,0,2024-07-14,FI,2,3,0
2024-06-04,1,0,2024-08-14,CY,3,4,0
2024-06-04,1,0,2024-08-04,GR,3,4,0
2024-06-04,1,0,2024-05-29,PT,3,4,0
2024-06-04,1,0,2024-08-18,SK,3,4,0
2024-06-04,1,0,2024-07-08,DE,1,4,0
2024-06-04,1,0,2024-07-18,IE,1,4,0
2024-06-04,1,0,2024-06-05,IT,1,4,0
2024-06-04,1,0,2024-07-14,PT,1,4,0
2024-06-04,1,0,2024-06-09,RO,1,4,0
2024-06-04,1,0,2024-06-13,ZZ,1,4,0
2024-06-04,1,0,2024-06-05,RO,2,4,0
2024-06-04,1,0,2024-07-05,EE,3,1,66
2024-06-04,1,0,2024-07-19,GR,1,1,0
2024-06-04,1,0,2024-06-01,GR,3,2,0
2024-06-04,1,0,2024-06-24,GR,3,2,0
2024-06-04,1,0,2024-07-12,EE,4,2,0
2024-06-04,1,0,2024-07-14,FI,4,2,0
2024-06-04,1,0,2024-07-23,BG,1,2,0
2024-06-04,1,0,2024-07-16,CH,1,2,0
2024-06-04,1,0,2024-08-01,PL,3,3,0
2024-06-04,1,0,2024-07-18,RO,3,3,0
2024-06-04,1,0,2024-08-03,SI,3,3,0
2024-06-04,1,0,2024-07-02,PL,1,3,0
2024-06-04,1,0,2024-06-07,SK,1,3,0
2024-06-04,1,0,2024-08-09,FR,2,3,0
2024-06-04,1,0,2024-08-23,HU,2,3,0
2024-06-04,1,0,2024-08-19,CZ,3,4,0
2024-06-04,1,0,2024-07-28,HU,3,4,0
2024-06-04,1,0,2024-07-09,SE,3,4,0
2024-06-04,1,0,2024-07-22,BG,4,4,0
2024-06-04,1,0,2024-07-14,LU,4,4,0
2024-06-04,1,0,2024-06-04,EE,1,4,0
2024-06-04,1,0,2024-07-04,HR,1,4,0
2024-06-04,1,0,2024-07-21,LV,2,4,0
2024-06-04,1,0,2024-06-19,RO,2,4,0
2024-06-04,1,0,2024-07-13,ES,3,1,0
2024-06-04,1,0,2024-08-07,IT,3,1,0
2024-06-04,1,0,2024-07-07,RO,3,1,0
2024-06-04,1,0,2024-08-05,SK,3,1,0
2024-06-04,1,0,2024-07-01,HR,4,1,0
2024-06-04,1,0,2024-06-26,PT,4,1,0
2024-06-04,1,0,2024-07-27,SI,4,1,0
2024-06-04,1,0,2024-06-30,GR,1,1,0
2024-06-04,1,0,2024-05-30,FR,2,1,0
2024-06-04,1,0,2024-05-27,IT,2,1,0
2024-06-04,1,0,2024-06-29,IT,2,1,0
2024-06-04,1,0,2024-07-10,LU,2,1,0
2024-06-04,1,0,2024-07-12,IE,4,2,0
2024-06-04,1,0,2024-08-10,NL,4,2,0
2024-06-04,1,0,2024-07-27,BG,2,2,0
2024-06-04,1,0,2024-08-19,DE,2,2,0
2024-06-04,1,0,2024-07-16,NL,3,3,0
2024-06-04,1,0,2024-08-17,CZ,4,3,0
2024-06-04,1,0,2024-08-19,NL,1,3,114
2024-06-04,1,0,2024-07-15,PT,2,3,0
2024-06-04,1,0,2024-08-11,NO,4,4,0
2024-06-04,1,0,2024-06-21,PT,1,4,0
2024-06-04,1,0,2024-08-25,SK,1,4,0
2024-06-04,1,0,2024-07-04,HR,2,4,0
2024-06-04,1,0,2024-06-09,GR,3,1,0
2024-06-04,1,0,2024-08-17,IE,4,1,0
2024-06-04,1,0,2024-06-01,AT,1,1,0
2024-06-04,1,0,2024-06-15,AT,1,1,0
2024-06-04,1,0,2024-07-10,LV,1,1,0
2024-06-04,1,0,2024-08-02,SI,1,1,0
2024-06-04,1,0,2024-07-08,CH,2,1,0
2024-06-04,1,0,2024-06-15,BG,3,2,0
2024-06-04,1,0,2024-07-26,PL,3,2,62
2024-06-04,1,0,2024-08-21,GR,4,2,0
2024-06-04,1,0,2024-08-25,CY,1,2,0
2024-06-04,1,0,2024-07-09,DK,1,2,64
2024-06-04,1,0,2024-07-27,ES,1,2,7
2024-06-04,1,0,2024-07-24,GR,2,2,0
2024-06-04,1,0,2024-06-15,HR,2,2,0
2024-06-04,1,0,2024-06-16,FI,4,3,0
2024-06-04,1,0,2024-07-13,IT,4,3,0
2024-06-04,1,0,2024-07-31,LV,4,3,0
2024-06-04,1,0,2024-05-27,SE,4,3,0
2024-06-04,1,0,2024-07-24,FI,1,3,19
2024-06-04,1,0,2024-06-17,NL,1,3,189
2024-06-04,1,0,2024-06-10,NO,1,3,0
2024-06-04,1,0,2024-07-08,BG,3,4,0
2024-06-04,1,0,2024-07-14,IT,3,4,0
2024-06-04,1,0,2024-06-26,CH,4,4,0
2024-06-04,1,0,2024-06-09,RO,4,4,0
2024-06-04,1,0,2024-07-17,SI,4,4,0
2024-06-04,1,0,2024-07-16,CY,2,4,0
2024-06-04,1,0,2024-08-08,PL,2,4,0
2024-06-04,1,0,2024-06-02,SE,2,4,0
2024-06-04,1,0,2024-06-23,HR,4,1,0
2024-06-04,1,0,2024-07-22,SE,1,1,0
2024-06-04,1,0,2024-08-07,BG,2,1,241
2024-06-04,1,0,2024-07-15,HU,2,1,433
2024-06-04,1,0,2024-06-29,DE,3,2,1004
2024-06-04,1,0,2024-06-06,ES,3,2,0
2024-06-04,1,0,2024-06-17,NO,3,2,0
2024-06-04,1,0,2024-08-10,SI,3,2,0
2024-06-04,1,0,2024-05-27,DK,4,2,0
2024-06-04,1,0,2024-07-06,LT,4,2,0
2024-06-04,1,0,2024-07-13,NL,4,2,0
2024-06-04,1,0,2024-07-02,SK,4,2,0
2024-06-04,1,0,2024-07-01,FI,2,2,0
2024-06-04,1,0,2024-06-19,IE,2,2,0
2024-06-04,1,0,2024-08-03,IT,2,2,0
2024-06-04,1,0,2024-05-31,CH,3,3,0
2024-06-04,1,0,2024-06-04,ES,4,3,0
2024-06-04,1,0,2024-07-09,HU,1,3,0
2024-06-04,1,0,2024-06-25,NL,1,3,196
2024-06-04,1,0,2024-06-17,NO,2,3,0
2024-06-04,1,0,2024-07-24,BG,3,4,0
2024-06-04,1,0,2024-08-15,DK,3,4,0
2024-06-04,1,0,2024-06-08,ZZ,3,4,0
2024-06-04,1,0,2024-07-27,CH,4,4,0
2024-06-04,1,0,2024-06-08,SE,4,4,0
2024-06-04,1,0,2024-07-10,SE,4,4,0
2024-06-04,1,0,2024-06-04,FR,1,4,0
2024-06-04,1,0,2024-08-25,CH,2,4,0
2024-06-04,1,0,2024-06-08,HU,2,4,0
2024-06-04,1,0,2024-07-29,LU,2,4,0
2024-06-04,1,0,2024-06-02,FI,3,1,0
2024-06-04,1,0,2024-08-19,GR,3,1,0
2024-06-04,1,0,2024-08-14,HR,3,1,0
2024-06-04,1,0,2024-07-11,BE,4,1,0
2024-06-04,1,0,2024-08-21,SK,1,1,0
2024-06-04,1,0,2024-06-19,BG,2,1,284
2024-06-04,1,0,2024-07-29,CY,2,1,9
2024-06-04,1,0,2024-07-29,BG,3,2,0
2024-06-04,1,0,2024-08-19,HU,3,2,0
2024-06-04,1,0,2024-08-14,IE,3,2,0
2024-06-04,1,0,2024-07-30,LT,3,2,92
2024-06-04,1,0,2024-06-18,CH,4,2,0
2024-06-04,1,0,2024-08-16,AT,3,3,0
2024-06-04,1,0,2024-06-03,HU,3,3,0
2024-06-04,1,0,2024-07-02,LU,3,3,0
2024-06-04,1,0,2024-07-26,NL,3,3,0
2024-06-04,1,0,2024-08-06,GR,4,3,0
2024-06-04,1,0,2024-06-08,PT,1,3,80
2024-06-04,1,0,2024-07-09,EE,2,3,0
2024-06-04,1,0,2024-06-06,FI,2,3,0
2024-06-04,1,0,2024-08-22,NO,2,3,0
2024-06-04,1,0,2024-07-27,HR,3,4,0
2024-06-04,1,0,2024-08-16,IT,3,4,0
2024-06-04,1,0,2024-06-15,PL,3,4,0
2024-06-04,1,0,2024-06-21,DE,4,4,0
2024-06-04,1,0,2024-06-28,SK,4,4,0
2024-06-04,1,0,2024-07-11,PL,1,4,0
2024-06-04,1,0,2024-06-28,PT,2,4,0
2024-06-04,1,0,2024-07-09,CH,3,1,0
2024-06-04,1,0,2024-06-25,FI,3,1,0
2024-06-04,1,0,2024-06-04,SE,3,1,0
2024-06-04,1,0,2024-06-29,SE,3,1,0
2024-06-04,1,0,2024-07-21,CZ,1,1,0
2024-06-04,1,0,2024-07-02,LU,1,1,0
2024-06-04,1,0,2024-08-22,SI,1,1,0
2024-06-04,1,0,2024-08-07,NL,2,1,0
2024-06-04,1,0,2024-07-30,RO,2,1,536
2024-06-04,1,0,2024-06-15,DK,3,2,0
2024-06-04,1,0,2024-06-06,PT,3,2,0
2024-06-04,1,0,2024-08-18,HR,4,2,0
2024-06-04,1,0,2024-06-10,LU,4,2,0
2024-06-04,1,0,2024-07-18,RO,4,2,0
2024-06-04,1,0,2024-08-18,BG,1,2,0
2024-06-04,1,0,2024-07-01,CZ,1,2,0
2024-06-04,1,0,2024-08-15,RO,1,2,0
2024-06-04,1,0,2024-08-03,AT,2,2,0
2024-06-04,1,0,2024-06-03,FI,4,3,0
2024-06-04,1,0,2024-06-06,CY,1,3,0
2024-06-04,1,0,2024-06-12,NL,3,4,0
2024-06-04,1,0,2024-07-22,DE,4,4,0
2024-06-04,1,0,2024-06-04,LU,4,4,0
2024-06-04,1,0,2024-08-22,SI,4,4,0
2024-06-04,1,0,2024-08-21,CY,1,4,0
2024-06-04,1,0,2024-07-28,ES,1,4,0
2024-06-04,1,0,2024-06-30,LV,1,4,0
2024-06-04,1,0,2024-08-18,LV,1,4,0
2024-06-04,1,0,2024-06-08,SE,1,4,0
2024-06-04,1,0,2024-08-17,CZ,2,4,0
2024-06-04,1,0,2024-08-14,EE,2,4,0
2024-06-04,1,0,2024-07-23,NO,2,4,0
2024-06-04,1,0,2024-06-13,BE,3,1,0
2024-06-04,1,0,2024-07-09,DE,3,1,3
2024-06-04,1,0,2024-06-02,PT,3,1,0
2024-06-04,1,0,2024-06-07,RO,3,1,0
2024-06-04,1,0,2024-07-04,RO,3,1,0
2024-06-04,1,0,2024-06-16,CY,4,1,0
2024-06-04,1,0,2024-06-29,RO,4,1,0
2024-06-04,1,0,2024-06-19,SI,4,1,0
2024-06-04,1,0,2024-05-30,NL,1,1,0
2024-06-04,1,0,2024-08-06,SK,2,1,346
2024-06-04,1,0,2024-08-21,EE,4,2,0
2024-06-04,1,0,2024-06-19,PT,4,2,0
2024-06-04,1,0,2024-08-08,PT,4,2,0
2024-06-04,1,0,2024-08-15,SK,4,2,0
2024-06-04,1,0,2024-07-18,LU,2,2,0
2024-06-04,1,0,2024-06-14,LT,3,3,0
2024-06-04,1,0,2024-08-01,NO,4,3,0
2024-06-04,1,0,2024-07-11,RO,4,3,0
2024-06-04,1,0,2024-08-21,BG,1,3,0
2024-06-04,1,0,2024-07-29,ES,1,3,17
2024-06-04,1,0,2024-05-28,BG,2,3,131
2024-06-04,1,0,2024-07-30,GR,3,4,0
2024-06-04,1,0,2024-06-13,FR,1,4,0
2024-06-04,1,0,2024-07-06,LV,1,4,0
2024-06-04,1,0,2024-08-02,SI,1,4,0
2024-06-04,1,0,2024-08-02,SK,2,4,0
2024-06-04,1,0,2024-07-26,ZZ,2,4,0
2024-06-04,1,0,2024-08-01,CH,3,1,0
2024-06-04,1,0,2024-06-22,HU,3,1,0
2024-06-04,1,0,2024-07-23,LU,3,1,0
2024-06-04,1,0,2024-08-19,AT,1,1,0
2024-06-04,1,0,2024-08-05,FR,1,1,0
2024-06-04,1,0,2024-08-17,HR,1,1,0
2024-06-04,1,0,2024-05-31,IE,1,1,0
2024-06-04,1,0,2024-07-31,LV,1,1,0
2024-06-04,1,0,2024-08-14,NO,1,1,0
2024-06-04,1,0,2024-08-13,FR,2,1,0
2024-06-04,1,0,2024-06-21,CZ,3,2,673
2024-06-04,1,0,2024-07-14,LT,3,2,354
2024-06-04,1,0,2024-07-26,ES,4,2,0
2024-06-04,1,0,2024-08-23,NL,4,2,0
2024-06-04,1,0,2024-07-14,AT,3,3,0
2024-06-04,1,0,2024-06-10,CY,3,3,0
2024-06-04,1,0,2024-07-14,DE,3,3,0
2024-06-04,1,0,2024-06-30,HR,2,3,280
2024-06-04,1,0,2024-06-01,BG,4,4,0
2024-06-04,1,0,2024-07-27,BE,1,4,0
2024-06-04,1,0,2024-07-14,CY,1,4,0
2024-06-04,1,0,2024-06-04,LU,1,4,0
2024-06-04,1,0,2024-06-19,PL,1,4,0
2024-06-04,1,0,2024-07-23,PT,1,4,0
2024-06-04,1,0,2024-07-09,ES,2,4,0
2024-06-04,1,0,2024-08-13,ES,1,1,0
2024-06-04,1,0,2024-07-23,AT,2,1,0
2024-06-04,1,0,2024-05-31,NO,3,2,0
2024-06-04,1,0,2024-07-03,LV,4,2,0
2024-06-04,1,0,2024-05-27,HR,3,3,0
2024-06-04,1,0,2024-06-10,LU,3,3,0
2024-06-04,1,0,2024-07-04,SK,3,3,0
2024-06-04,1,0,2024-06-10,HU,4,3,0
2024-06-04,1,0,2024-07-17,NL,1,3,186
2024-06-04,1,0,2024-07-27,CY,2,3,4
2024-06-04,1,0,2024-06-15,LV,2,3,0
2024-06-04,1,0,2024-08-23,NO,2,3,0
2024-06-04,1,0,2024-06-29,LU,3,4,0
2024-06-04,1,0,2024-06-19,CY,4,4,0
2024-06-04,1,0,2024-06-17,CZ,4,4,0
2024-06-04,1,0,2024-07-24,CZ,4,4,0
2024-06-04,1,0,2024-06-26,AT,1,4,0
2024-06-04,1,0,2024-06-13,ES,1,4,0
2024-06-04,1,0,2024-07-09,GR,2,4,0
2024-06-04,1,0,2024-06-20,BG,3,1,0
2024-06-04,1,0,2024-07-22,EE,3,1,66
2024-06-04,1,0,2024-07-22,RO,3,1,0
2024-06-04,1,0,2024-06-11,GR,4,1,0
2024-06-04,1,0,2024-07-29,PT,4,1,0
2024-06-04,1,0,2024-07-17,SI,1,1,0
2024-06-04,1,0,2024-06-25,BE,1,2,86
2024-06-04,1,0,2024-08-08,FI,1,2,27
2024-06-04,1,0,2024-07-18,NL,1,2,576
2024-06-04,1,0,2024-06-19,NO,1,2,0
2024-06-04,1,0,2024-07-05,SK,1,2,0
2024-06-04,1,0,2024-07-12,DE,2,2,0
2024-06-04,1,0,2024-07-12,FI,2,2,0
2024-06-04,1,0,2024-06-29,IT,2,2,0
2024-06-04,1,0,2024-08-14,IT,2,2,0
2024-06-04,1,0,2024-08-14,SE,3,3,0
2024-06-04,1,0,2024-06-22,RO,4,3,0
2024-06-04,1,0,2024-08-03,DK,1,3,0
2024-06-04,1,0,2024-08-03,PL,1,3,0
2024-06-04,1,0,2024-06-25,BE,2,3,0
2024-06-04,1,0,2024-06-29,EE,2,3,0
2024-06-04,1,0,2024-08-15,HU,2,3,0
2024-06-04,1,0,2024-05-29,SI,3,4,0
2024-06-04,1,0,2024-06-14,NO,2,4,0
2024-06-04,1,0,2024-06-18,IT,1,1,0
2024-06-04,1,0,2024-07-05,ES,2,1,0
2024-06-04,1,0,2024-07-11,NL,2,1,0
2024-06-04,1,0,2024-08-04,SI,2,1,777
2024-06-04,1,0,2024-07-15,GR,3,2,0
2024-06-04,1,0,2024-08-13,RO,4,2,0
2024-06-04,1,0,2024-07-12,DK,1,2,64
2024-06-04,1,0,2024-07-26,DK,1,2,62
2024-06-04,1,0,2024-06-10,FI,1,2,53
2024-06-04,1,0,2024-06-12,HR,1,2,0
2024-06-04,1,0,2024-06-08,PT,3,3,0
2024-06-04,1,0,2024-07-22,EE,3,4,0
2024-06-04,1,0,2024-07-04,PT,3,4,0
2024-06-04,1,0,2024-05-29,BE,4,4,0
2024-06-04,1,0,2024-08-21,BG,4,4,0
2024-06-04,1,0,2024-06-20,FI,4,4,0
2024-06-04,1,0,2024-07-06,FR,1,4,0
2024-06-04,1,0,2024-08-15,ZZ,1,4,0
2024-06-04,1,0,2024-06-17,AT,2,4,0
2024-06-04,1,0,2024-06-30,SE,3,1,0
2024-06-04,1,0,2024-07-20,SE,3,1,0
2024-06-04,1,0,2024-06-06,GR,4,1,0
2024-06-04,1,0,2024-07-30,PL,4,1,0
2024-06-04,1,0,2024-06-12,CZ,1,1,0
2024-06-04,1,0,2024-08-06,CZ,1,1,0
2024-06-04,1,0,2024-08-20,PL,3,2,45
2024-06-04,1,0,2024-07-26,CH,1,2,0
2024-06-04,1,0,2024-06-02,DK,1,2,88
2024-06-04,1,0,2024-06-05,AT,2,2,0
2024-06-04,1,0,2024-07-07,EE,2,2,0
2024-06-04,1,0,2024-06-23,PL,2,2,0
2024-06-04,1,0,2024-08-06,PT,2,2,0
2024-06-04,1,0,2024-08-11,GR,3,3,0
2024-06-04,1,0,2024-07-08,PT,3,3,0
2024-06-04,1,0,2024-08-09,DK,4,3,0
2024-06-04,1,0,2024-06-22,CY,1,3,0
2024-06-04,1,0,2024-07-01,EE,2,3,0
2024-06-04,1,0,2024-07-25,ES,2,3,0
2024-06-04,1,0,2024-08-04,FR,2,3,0
2024-06-04,1,0,2024-07-03,HR,2,3,282
2024-06-04,1,0,2024-06-01,IT,2,3,0
2024-06-04,1,0,2024-08-18,BE,3,4,0
2024-06-04,1,0,2024-06-23,IE,1,4,0
2024-06-04,1,0,2024-06-09,DE,2,4,0
2024-06-04,1,0,2024-06-14,PT,2,4,0
2024-06-04,1,0,2024-06-24,SE,2,4,0
2024-06-04,1,0,2024-06-05,LV,4,1,0
2024-06-04,1,0,2024-06-21,LV,4,1,0
2024-06-04,1,0,2024-06-28,IT,1,1,0
